filename,alphaidx,text
rus-90c006bf.flac,рак,рак
rus-f1b359d6.flac,ежегодно,ежегодно
rus-e407ce53.flac,подать,подать
rus-72232420.flac,увести,увести
rus-53b03308.flac,число,число
rus-2671a84b.flac,право,право
rus-b5cffd6d.flac,государственный,государственный
rus-8b04a0fa.flac,покупать,покупать
rus-511fadfa.flac,диск,диск
rus-2630e9eb.flac,отдел,отдел
rus-570d5ce9.flac,сегодняшний,сегодняшний
rus-b80656f0.flac,оплачивать,оплачивать
rus-555dd14b.flac,отъезд,отъезд
rus-768d2084.flac,порок,порок
rus-16c7a0a0.flac,предположить,предположить
rus-623c7046.flac,имущество,имущество
rus-39244b08.flac,пыль,пыль
rus-fed7f97e.flac,тигрица,тигрица
rus-67c70ab1.flac,высыпаться,высыпаться
rus-cda061c8.flac,низкий,ниже
rus-619c38f1.flac,полотенце,полотенце
rus-69b0c731.flac,жареный,жареный
rus-c9110d71.flac,быстро,быстро
rus-68036afe.flac,отдых,отдых
rus-2a4f9de1.flac,свести,свести
rus-256614cd.flac,губка,губка
rus-14a4bf0c.flac,вред,вред
rus-62a445e1.flac,таможенный,таможенный
rus-515c9995.flac,уголовный,уголовный
rus-834bece2.flac,делить,делить
rus-648f1428.flac,позвать,позвать
rus-034519b3.flac,мастер,мастер
rus-e9dd500c.flac,окончательно,окончательно
rus-eed2176c.flac,больница,больница
rus-0b711bb4.flac,объединять,объединять
rus-191eae98.flac,жатва,жатва
rus-2cf8b212.flac,окончить,окончить
rus-0953201a.flac,село,село
rus-081eeefe.flac,следить,следить
rus-2cf8d089.flac,последний,последний
rus-e5883dc0.flac,гонка,гонка
rus-46e77e8b.flac,полевой|хвощ,полевой хвощ
rus-4bf98943.flac,игрушка,игрушка
rus-63ef2449.flac,в|обтяжка,в обтяжку
rus-a5e87f6a.flac,внизу,внизу
rus-701d6f0b.flac,лозунг,лозунг
rus-ba8dd5a2.flac,сказка,сказка
rus-cf01cf4e.flac,шнурок,шнурок
rus-9ba9bf29.flac,средний|палец,средний палец
rus-e8d63ed0.flac,уборка,уборка
rus-f6beef9f.flac,собирать,собирать
rus-ad4e879b.flac,экзамен,экзамен
rus-0dda6ee2.flac,величайший,величайший
rus-ffbae2e2.flac,лично,лично
rus-b9cbdf0a.flac,награждать,награждать
rus-fb203326.flac,плечо,плечи
rus-142bd751.flac,широта,широта
rus-d80b6cc3.flac,обязательство,обязательство
rus-a5750f8f.flac,лицо,лицо
rus-0e1114b1.flac,январь,январь
rus-cd9a9fee.flac,американка,американка
rus-d906a55a.flac,львица,львица
rus-6cd3abf6.flac,сообщение,сообщение
rus-0d9f1271.flac,пусть,пусть
rus-1b78096d.flac,тёплый,тёплый
rus-edaae1d4.flac,прожить,прожить
rus-252a7b61.flac,длинный,длинная
rus-acde4298.flac,добывать,добывать
rus-f77ee15a.flac,жарить,жарить
rus-46052cc6.flac,абонемент,абонемент
rus-f5e9a0ab.flac,по-настоящему,по-настоящему
rus-ef34450d.flac,недвижимость,недвижимость
rus-72e09511.flac,покинуть,покинуть
rus-4e41b761.flac,грызун,грызуны
rus-93d9539b.flac,шуба,шуба
rus-98f17e72.flac,почистить,почистить
rus-c9d2000d.flac,опаздывать,опаздывать
rus-f6d9818a.flac,момент,момент
rus-03344563.flac,потянуться,потянуться
rus-835d5f3e.flac,чётко,чётко
rus-60f1dc7c.flac,попутчик,попутчик
rus-34538540.flac,уносить,уносить
rus-67128b04.flac,уволить,уволить
rus-829f252d.flac,сказать,сказать
rus-eb99d40c.flac,накапливаться,накапливаться
rus-ebe63a38.flac,лёд,лёд
rus-5356407b.flac,жаркий,жаркий
rus-68caa9de.flac,тогдашний,тогдашний
rus-35d01223.flac,седьмой,седьмой
rus-a29228f9.flac,штраф,штраф
rus-ebb34da5.flac,занять,занять
rus-5bd3f47d.flac,пионер,пионер
rus-99752250.flac,рождение,рождение
rus-1a630b0c.flac,никакой,никакой
rus-f53c05a2.flac,полезть,полезть
rus-f4b3e122.flac,с|сливки,со сливками
rus-eb55a98a.flac,влюбляться,влюбляться
rus-7cb05f14.flac,потребление,потребление
rus-308f5b18.flac,наплевать,наплевать
rus-575f2938.flac,бык,бык
rus-cc210f2f.flac,нация,нация
rus-7f6f2730.flac,петь,петь
rus-d1349ed1.flac,рад|что-либо,рад чему-либо
rus-4ddd4481.flac,заканчивать,заканчивать
rus-82859393.flac,продавать,продавать
rus-6d3c9d79.flac,поселить,поселить
rus-a89cacf9.flac,безымянный|палец,безымянный палец
rus-dc10ae5c.flac,довозить,довозить
rus-38933149.flac,охватить,охватить
rus-2ae5f98d.flac,магазин,магазин
rus-79f62190.flac,репетиция,репетиция
rus-20fd2594.flac,тарантас,тарантас
rus-5a1364ff.flac,веснушка,веснушки
rus-fb095f87.flac,горький,горький
rus-c9b7d93d.flac,корыто,корыто
rus-e2f9e2b9.flac,блюдечко,блюдечко
rus-4a475446.flac,футбол,футбол
rus-2eccc933.flac,слой,слой
rus-7a7cc626.flac,низший,низший
rus-6719be31.flac,покойник,покойник
rus-4a180208.flac,сад,сад
rus-34348178.flac,встретить,встретить
rus-706d90f7.flac,фрукт,фрукт
rus-959b3267.flac,челюсть,челюсть
rus-eb17a7ec.flac,поехать,поехать
rus-6162f599.flac,развиваться,развиваться
rus-d613eb14.flac,утро,утро
rus-fb11e828.flac,цифра,цифра
rus-07ab06c5.flac,отвар,отвар
rus-f9e16cd4.flac,стабильный,стабильный
rus-2ac15e35.flac,скворец,скворец
rus-82370130.flac,по|отношение|к|что-либо,по отношению к чему-либо
rus-173d5cb0.flac,высокий|мода,высокая мода
rus-c9ebaf9a.flac,возле,возле
rus-63f37461.flac,неописуемый,неописуемый
rus-e2fde19a.flac,избрать,избрать
rus-3070115b.flac,четыре,четыре
rus-655ba1a1.flac,плотный,плотный
rus-e522cb4e.flac,изменник,изменник
rus-63d58ca7.flac,настолько,настолько
rus-5294692a.flac,равенство,равенство
rus-19723c8a.flac,лететь,лететь
rus-20611e4c.flac,арбуз,арбуз
rus-5cdbf583.flac,открытие,открытие
rus-0318371f.flac,выжить,выжить
rus-fa846237.flac,пустить,пустить
rus-e03d94de.flac,выстирать,выстирать
rus-fc5cf342.flac,анатомия,анатомия
rus-c0fcd546.flac,растеряться,растеряться
rus-15bc6773.flac,служащий|служить,служащий
rus-cb1d8a2c.flac,отбывать,отбывать
rus-168ae822.flac,дыхание,дыхание
rus-86fbf424.flac,трезвость,трезвость
rus-04b44115.flac,раздеваться,раздеваться
rus-c18d6e58.flac,районный,районный
rus-4b08eaed.flac,жена,жена
rus-ba4b2b11.flac,замечание,замечание
rus-982e89d6.flac,увлечение,увлечение
rus-9ca9a4fe.flac,патрон,патрон
rus-80cf7d55.flac,на,на
rus-82e9a7d1.flac,при|что-либо,при чём-либо
rus-5f5ef182.flac,мечтать,мечтать
rus-b6a7cfda.flac,спецодежда,спецодежда
rus-b3119343.flac,замечать,замечать
rus-a0c4a3a5.flac,тонкость,тонкость
rus-3c733c2a.flac,опустить,опустить
rus-6c9514f0.flac,удачный,удачный
rus-fe182569.flac,впрочем,впрочем
rus-8d83bc4b.flac,однозначный,однозначный
rus-f8bd6732.flac,рукавица,рукавица
rus-eea65322.flac,ягода,ягода
rus-15f4f420.flac,папа,папа
rus-94b12962.flac,таз,таз
rus-e23170a4.flac,синица,синица
rus-ebb66fc8.flac,кошка,кошка
rus-cdd80c64.flac,юный,юный
rus-c3320e6a.flac,хряк,хряк
rus-7c0e283f.flac,застёжка|молния,застёжка-молния
rus-268f7d59.flac,рыжий,рыжий
rus-38decef4.flac,кипарис,кипарис
rus-566251c9.flac,тихо,тихо
rus-3f6460ba.flac,подтверждать,подтверждать
rus-f630531e.flac,перевести,перевести
rus-f4da9059.flac,проект,проект
rus-41808090.flac,любознательный,любознательный
rus-ea6ec49a.flac,ограда,ограда
rus-0762225f.flac,целый,целый
rus-8dff0b9a.flac,мука,мука
rus-45c7b63e.flac,ребёнок,дети
rus-da6fdab6.flac,словарь,словарь
rus-b6362d88.flac,цех,цех
rus-9ce894c3.flac,полено,полено
rus-c4474e58.flac,ярмарка,ярмарка
rus-2ce1621f.flac,появляться,появляться
rus-c43f4a7d.flac,брак,брак
rus-4c6d079d.flac,забирать,забирать
rus-b00d753d.flac,как,как
rus-78f35052.flac,протягивать,протягивать
rus-ce61319f.flac,вдруг,вдруг
rus-26117270.flac,этот,этот
rus-12521fca.flac,общественный,общественный
rus-d0028e6a.flac,четверть,четверть
rus-ba907f6a.flac,лёгкое,лёгкое
rus-2d422df3.flac,заставлять,заставлять
rus-18340604.flac,уступать,уступать
rus-023c99c6.flac,война,война
rus-e45205d0.flac,остановка,остановка
rus-68f8678e.flac,сразу,сразу
rus-1e3cd59f.flac,адвокат,адвокат
rus-0caf961a.flac,ключ,ключ
rus-c297544f.flac,станция,станция
rus-0ff4d6f7.flac,уникальный,уникальный
rus-a3fbdc46.flac,подметать,подметать
rus-3b708db6.flac,бассейн,бассейн
rus-88336e12.flac,кастрюля,кастрюля
rus-fcbc7dcb.flac,обращаться,обращаться
rus-0363f0ea.flac,там,там
rus-0c02c702.flac,поощрить,поощрить
rus-127af537.flac,популярный,популярный
rus-e2c39066.flac,указать,указать
rus-9a0bf0e7.flac,попытка,попытка
